player_id,Puntos,Fecha,weekday,FDS,feriado,feriado2,antesdeferiado,antesdeferiado2,feriado_final,estival
10007,566.0,2019-09-29,6,1,False,0,0,0,0,True
10007,91495.0,2019-10-04,4,0,False,0,0,0,0,True
10007,93986.0,2019-10-05,5,1,False,0,0,0,0,True
10007,405.0,2019-10-06,6,1,False,0,0,0,0,True
10007,44184.0,2019-10-12,5,1,True,1,0,0,1,True
10007,10676.0,2019-10-13,6,1,False,0,0,0,0,True
10007,24993.0,2019-10-18,4,0,False,0,0,0,0,True
10007,34531.0,2019-10-19,5,1,False,0,0,0,0,True
10007,24809.0,2019-11-01,4,0,True,1,0,0,1,True
10007,31527.0,2019-11-02,5,1,False,0,0,0,0,True
10007,16401.0,2019-11-08,4,0,False,0,0,0,0,True
10007,43080.0,2019-11-09,5,1,False,0,0,0,0,True
10007,126.0,2019-11-10,6,1,False,0,0,0,0,True
10007,11087.0,2019-11-15,4,0,False,0,0,0,0,True
10007,27352.0,2019-11-16,5,1,False,0,0,0,0,True
10007,87116.0,2019-11-22,4,0,False,0,0,0,0,True
10007,58935.0,2019-11-23,5,1,False,0,0,0,0,True
10007,13681.0,2019-11-24,6,1,False,0,0,0,0,True
10007,9557.0,2019-11-28,3,0,False,0,0,0,0,True
10007,20446.0,2019-11-29,4,0,False,0,0,0,0,True
10007,398.0,2019-11-30,5,1,False,0,0,0,0,True
10007,6618.0,2019-12-03,1,0,False,0,0,0,0,True
10007,32456.0,2019-12-06,4,0,False,0,0,0,0,True
10007,70740.0,2019-12-07,5,1,False,0,1,1,1,True
10007,24662.0,2019-12-12,3,0,False,0,0,0,0,True
10007,61272.0,2019-12-13,4,0,False,0,0,0,0,True
10007,97275.0,2019-12-14,5,1,False,0,0,0,0,True
10007,29162.0,2019-12-15,6,1,False,0,0,0,0,True
10007,26523.0,2019-12-20,4,0,False,0,0,0,0,True
10007,65385.0,2019-12-21,5,1,False,0,0,0,0,True
10007,67874.0,2019-12-22,6,1,False,0,0,0,0,True
10007,22754.0,2019-12-26,3,0,False,0,0,0,0,True
10007,155858.0,2019-12-27,4,0,False,0,0,0,0,True
10007,106877.0,2019-12-28,5,1,False,0,0,0,0,True
10007,203850.0,2019-12-29,6,1,False,0,0,0,0,True
10007,224048.0,2019-12-30,0,0,False,0,0,0,0,True
10007,119065.0,2019-12-31,1,0,False,0,1,1,1,True
10007,82097.0,2020-01-01,2,0,True,1,0,0,1,True
10008,6335.0,2018-01-05,4,0,False,0,0,0,0,True
10008,3339.0,2018-01-12,4,0,False,0,0,0,0,True
10008,2035.0,2018-01-19,4,0,False,0,0,0,0,True
10008,3050.0,2018-01-20,5,1,False,0,0,0,0,True
10008,7263.0,2018-02-26,0,0,False,0,0,0,0,True
10008,4851.0,2018-02-28,2,0,False,0,0,0,0,True
10008,5744.0,2018-03-03,5,1,False,0,0,0,0,True
10008,5188.0,2018-04-06,4,0,False,0,0,0,0,True
10008,2265.0,2018-04-27,4,0,False,0,0,0,0,True
10008,7346.0,2018-04-29,6,1,False,0,0,0,0,True
10008,4460.0,2018-05-17,3,0,False,0,0,0,0,True
10008,4089.0,2018-05-18,4,0,False,0,0,0,0,True
10008,6889.0,2018-05-19,5,1,False,0,0,0,0,True
10008,2373.0,2018-05-20,6,1,False,0,1,1,1,True
10008,7467.0,2018-07-14,5,1,False,0,0,0,0,True
10008,2048.0,2018-07-15,6,1,False,0,1,1,1,True
10008,9110.0,2018-07-28,5,1,False,0,0,0,0,True
10008,13167.0,2018-08-03,4,0,False,0,0,0,0,True
10008,5458.0,2018-08-04,5,1,False,0,0,0,0,True
10008,7692.0,2018-09-08,5,1,False,0,0,0,0,True
10008,11366.0,2018-10-13,5,1,False,0,0,0,0,True
10008,6861.0,2018-11-01,3,0,True,1,0,0,1,True
